family,version,checkpoint,variant,target,horizon,window_id,origin_date,mase,smape,wql
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,log_return,5,45,2021-11-17,0.15338524581361937,104.08008217913498,0.8665215430169493
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,log_return,5,46,2022-03-18,0.5623775045657725,174.89309552439806,0.7103868880848099
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,log_return,5,47,2022-07-19,0.6259876256527179,132.03304259307026,0.7478220751320201
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,log_return,5,48,2022-11-14,0.45592906937097133,182.1263244004164,0.8057243740027291
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,log_return,5,49,2023-03-16,0.797062469148162,194.46617120755238,0.7035603910992664
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,log_return,5,50,2023-07-17,0.30593653824697686,159.70981727424868,0.800964142766329
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,log_return,5,51,2023-11-10,0.3627109674793766,173.23431026094363,1.0220521609256619
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,log_return,5,52,2024-03-13,0.4661702248467926,184.78095322024143,0.668298000337965
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,log_return,5,53,2024-07-12,0.7625634605532418,173.06249799990965,0.8038371699651851
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,log_return,5,54,2024-11-07,0.3108165445701676,142.2541337479044,1.011991661581429
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,log_return,5,55,2025-03-12,1.3787365446263264,184.26823110253068,0.7562855101469752
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,log_return,5,56,2025-07-11,0.3142533855729416,184.0980967269441,0.9248836459583605
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,log_return,5,57,2025-11-06,0.7547830217031372,147.3709003324752,0.9108755959174187
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,log_return,5,58,2026-03-10,0.7028551055407943,170.08271664773915,0.7798306494780891
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,log_return,5,59,2026-07-09,0.4447811290594652,149.37426502657274,0.7109108868813799
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,price,21,0,2007-01-22,1.067132799988617,0.45460456296715435,0.003966623811828213
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,price,21,1,2007-05-18,2.978195962270482,1.2109433120948685,0.009281611388858226
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,price,21,2,2007-09-17,2.3780026320184287,1.1388179126787166,0.00884327356111004
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,price,21,3,2008-01-15,2.4294097755313557,1.5469560864691876,0.011515254291047767
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,price,21,4,2008-05-14,1.237819855402863,0.886511673560063,0.007535030342716486
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,price,21,5,2008-09-11,2.5492763820625797,2.5071978748108563,0.019009843400678697
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,price,21,6,2009-01-09,1.5117661234842399,2.7097279634481137,0.020211009764902633
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,price,21,7,2009-05-11,1.0061188153929415,1.8012227167928434,0.012958225972003787
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,price,21,8,2009-09-08,0.620764023820294,0.9502692274568881,0.0076900077852785804
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,price,21,9,2010-01-06,0.6587871610052931,0.9003812998166373,0.007144805206270009
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,price,21,10,2010-05-06,1.5161181316494785,1.9231923027371083,0.014923137842666098
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,price,21,11,2010-09-02,0.5648175892078331,0.702617453688346,0.005753108859173595
timesfm,1.0,google/timesfm-1.0-200m-pytorch,uni,price,21,12,2011-01-03,0.9274133162225016,0.7272418064852854,0.005775858531540396
